Date,AAPL,GOOGL,MSFT,AMZN,TSLA,NAT,AMD,AACT,META
2022-02-03,171.40316772460938,143.08999633789062,297.05841064453125,138.8455047607422,297.0466613769531,1.2568249702453613,120.08000183105469,,237.75999450683594
2022-02-04,171.1153106689453,143.29299926757812,301.68310546875,157.63949584960938,307.7733459472656,1.283565878868103,123.5999984741211,,237.08999633789062
2022-02-07,170.3907012939453,139.2010040283203,296.7625732421875,157.9355010986328,302.4466552734375,1.3013932704925537,123.66999816894531,,224.91000366210938
2022-02-08,173.5372772216797,139.3990020751953,300.32232666015625,161.4134979248047,307.3333435058594,1.2568249702453613,128.22999572753906,,220.17999267578125
2022-02-09,174.9765625,141.5919952392578,306.8797607421875,161.1894989013672,310.6666564941406,1.3281340599060059,132.85000610351562,,232.0
2022-02-10,170.84730529785156,138.6199951171875,298.1726379394531,159.0034942626953,301.51666259765625,1.3281340599060059,125.7699966430664,,228.07000732421875
2022-02-11,167.39303588867188,134.28250122070312,290.9347839355469,153.2935028076172,286.6666564941406,1.3816159963607788,113.18000030517578,,219.5500030517578
2022-02-14,167.6312713623047,135.5260009765625,290.8953552246094,155.16700744628906,291.9200134277344,1.3103067874908447,114.2699966430664,,217.6999969482422
2022-02-15,171.51235961914062,136.60850524902344,296.28924560546875,156.510498046875,307.4766540527344,1.283565878868103,121.47000122070312,,221.0
2022-02-16,171.27413940429688,137.73800659179688,295.9433898925781,158.10049438476562,307.7966613769531,1.3192205429077148,117.69000244140625,,216.5399932861328
2022-02-17,167.6312713623047,132.53900146484375,287.2775573730469,154.65249633789062,292.1166687011719,1.39944326877594,112.37000274658203,,207.7100067138672
2022-02-18,166.06295776367188,130.4029998779297,284.5107727050781,152.60150146484375,285.6600036621094,1.3816159963607788,113.83000183105469,,206.16000366210938
2022-02-22,163.10499572753906,129.81350708007812,284.30328369140625,150.19749450683594,273.84332275390625,1.3727022409439087,115.6500015258789,,202.0800018310547
2022-02-23,158.88641357421875,127.58799743652344,276.9417724609375,144.82699584960938,254.67999267578125,1.3905296325683594,109.76000213623047,,198.4499969482422
2022-02-24,161.53668212890625,132.6909942626953,291.0917053222656,151.35800170898438,266.92333984375,1.5242345333099365,116.61000061035156,,207.60000610351562
2022-02-25,163.63107299804688,134.45950317382812,293.7794189453125,153.7884979248047,269.9566650390625,1.7114211320877075,121.05999755859375,,210.47999572753906
2022-02-28,163.89906311035156,135.0570068359375,295.2418518066406,153.56300354003906,290.1433410644531,2.1571035385131836,123.33999633789062,,211.02999877929688
2022-03-01,161.99327087402344,134.06149291992188,291.44744873046875,151.14199829101562,288.1233215332031,2.050139904022217,113.83000183105469,,203.49000549316406
2022-03-02,165.3284149169922,134.57150268554688,296.625244140625,152.05250549316406,293.2966613769531,2.0144853591918945,118.27999877929688,,208.11000061035156
2022-03-03,165.00086975097656,133.89950561523438,292.4059143066406,147.89849853515625,279.7633361816406,1.9788304567337036,111.9800033569336,,202.97000122070312
2022-03-04,161.96348571777344,131.906494140625,286.4178771972656,145.64100646972656,279.42999267578125,2.0233988761901855,108.41000366210938,,200.05999755859375
2022-03-07,158.12210083007812,126.37850189208984,275.597900390625,137.4530029296875,268.1933288574219,2.0590531826019287,102.94999694824219,,187.47000122070312
2022-03-08,156.27586364746094,127.10449981689453,272.57421875,136.01449584960938,274.79998779296875,1.9075212478637695,105.52999877929688,,190.2899932861328
2022-03-09,161.7451171875,133.4199981689453,285.0740051269531,139.2790069580078,286.3233337402344,1.9164352416992188,111.05000305175781,,198.5
2022-03-10,157.34788513183594,132.42950439453125,282.1985778808594,146.8175048828125,279.4333190917969,1.9612115621566772,106.45999908447266,,195.2100067138672
2022-03-11,153.58590698242188,129.87049865722656,276.7441101074219,145.52450561523438,265.1166687011719,1.8089715242385864,104.29000091552734,,187.61000061035156
2022-03-14,149.50628662109375,125.95099639892578,273.1572570800781,141.85299682617188,255.4566650390625,1.7194185256958008,102.25,,186.6300048828125
2022-03-15,153.94322204589844,129.197998046875,283.7400817871094,147.3665008544922,267.2966613769531,1.6746419668197632,109.33000183105469,,192.02999877929688
2022-03-16,158.4099578857422,133.28050231933594,290.8940734863281,153.10400390625,280.07666015625,1.701507806777954,115.37000274658203,,203.6300048828125
2022-03-17,159.4323272705078,133.83900451660156,291.7142028808594,157.23899841308594,290.5333251953125,1.7373290061950684,111.69000244140625,,207.83999633789062
2022-03-18,162.7675018310547,136.12550354003906,296.86236572265625,161.25050354003906,301.7966613769531,1.7194185256958008,113.45999908447266,,216.49000549316406
2022-03-21,164.1571502685547,136.10150146484375,295.6074523925781,161.4915008544922,307.0533447265625,1.6656867265701294,115.91999816894531,,211.49000549316406
2022-03-22,167.57171630859375,139.8679962158203,300.4492492675781,164.88900756835938,331.32666015625,1.6746419668197632,114.77999877929688,,216.64999389648438
2022-03-23,168.95144653320312,138.27549743652344,295.9335021972656,163.4080047607422,333.03668212890625,1.6925524473190308,113.91999816894531,,213.4600067138672
2022-03-24,172.78289794921875,141.57200622558594,300.4888000488281,163.64950561523438,337.97332763671875,1.6477758884429932,120.52999877929688,,219.57000732421875
2022-03-25,173.4281005859375,141.67300415039062,300.0737609863281,164.77349853515625,336.8800048828125,1.6925524473190308,119.66999816894531,,221.82000732421875
2022-03-28,174.30160522460938,141.45550537109375,307.0104064941406,168.99049377441406,363.9466552734375,1.6119548082351685,120.23999786376953,,223.58999633789062
2022-03-29,177.63673400878906,142.5054931640625,311.6644592285156,169.31500244140625,366.5233459472656,1.656731367111206,123.2300033569336,,229.86000061035156
2022-03-30,176.45555114746094,141.93850708007812,310.13287353515625,166.30099487304688,364.663330078125,1.8358372449874878,119.22000122070312,,227.85000610351562
2022-03-31,173.31890869140625,139.0675048828125,304.6488037109375,162.99749755859375,359.20001220703125,1.907480001449585,109.33999633789062,,222.36000061035156
2022-04-01,173.02113342285156,140.15049743652344,305.74560546875,163.55999755859375,361.5299987792969,1.952256441116333,108.19000244140625,,224.85000610351562
2022-04-04,177.12057495117188,142.97149658203125,311.2297058105469,168.34649658203125,381.8166809082031,1.9791221618652344,110.52999877929688,,233.88999938964844
2022-04-05,173.7655792236328,140.59100341796875,307.1882629394531,164.05499267578125,363.7533264160156,2.1313624382019043,106.81999969482422,,231.83999633789062
2022-04-06,170.5594482421875,136.54800415039062,295.9433898925781,158.75599670410156,348.586669921875,2.247781276702881,103.66999816894531,,223.3000030517578
2022-04-07,170.8671417236328,135.8885040283203,297.79119873046875,157.7845001220703,352.4200134277344,2.337334394454956,103.72000122070312,,222.9499969482422
2022-04-08,168.8323211669922,133.28750610351562,293.4434509277344,154.4604949951172,341.8299865722656,2.543306350708008,101.0,,222.3300018310547
2022-04-11,164.5244140625,128.82350158691406,281.87255859375,151.1219940185547,325.30999755859375,2.3642005920410156,97.37000274658203,,216.4600067138672
2022-04-12,166.4202880859375,127.7145004272461,278.71051025390625,150.78750610351562,328.98333740234375,2.3104684352874756,95.0999984741211,,214.13999938964844
2022-04-13,169.1400146484375,129.8939971923828,284.2044677734375,155.54100036621094,340.7900085449219,2.5164406299591064,97.73999786376953,,214.99000549316406
2022-04-14,164.06781005859375,126.7300033569336,276.5069885253906,151.7064971923828,328.3333435058594,2.4179320335388184,93.05999755859375,,210.17999267578125
2022-04-18,163.8494415283203,127.67649841308594,277.1888122558594,152.78500366210938,334.7633361816406,2.534351110458374,93.88999938964844,,210.77000427246094
2022-04-19,166.16221618652344,130.00900268554688,281.9120178222656,158.11549377441406,342.7166748046875,2.3552451133728027,96.93000030517578,,217.30999755859375
2022-04-20,165.99346923828125,128.0399932861328,282.95941162109375,153.9980010986328,325.73333740234375,2.588083028793335,94.0199966430664,,200.4199981689453
2022-04-21,165.18946838378906,124.81449890136719,277.475341796875,148.29600524902344,336.260009765625,2.6059937477111816,89.8499984741211,,188.07000732421875
2022-04-22,160.59368896484375,119.635498046875,270.7758483886719,144.35000610351562,335.01666259765625,2.4985299110412598,88.13999938964844,,184.11000061035156
2022-04-25,161.67562866210938,123.0739974975586,277.3864440917969,146.07400512695312,332.67333984375,2.1850943565368652,90.69000244140625,,186.99000549316406
2022-04-26,155.64059448242188,118.6500015258789,267.0111083984375,139.39100646972656,292.1400146484375,2.283602476119995,85.16000366210938,,180.9499969482422
2022-04-27,155.41229248046875,114.29450225830078,279.8567199707031,138.16700744628906,293.836669921875,2.579127788543701,84.91000366210938,,174.9499969482422
2022-04-28,162.43002319335938,118.52249908447266,286.19061279296875,144.59649658203125,292.5033264160156,2.4537534713745117,89.63999938964844,,205.72999572753906
2022-04-29,156.48428344726562,114.1094970703125,274.22442626953125,124.28150177001953,290.2533264160156,2.292557716369629,85.5199966430664,,200.47000122070312
2022-05-02,156.79202270507812,116.58300018310547,281.0918884277344,124.5,300.9800109863281,2.2298710346221924,89.83999633789062,,211.1300048828125
2022-05-03,158.30076599121094,117.33399963378906,278.433837890625,124.25350189208984,303.0833435058594,2.3731555938720703,91.12999725341797,,212.02999877929688
2022-05-04,164.7924346923828,122.26100158691406,286.53643798828125,125.92849731445312,317.5400085449219,2.435842752456665,99.41999816894531,,223.41000366210938
